,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
3443,CA02,140104409,LOB llc,2020-03-12 13:23:21.000000000,2020,2960623665,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,54938.058,
3444,U001,200078795,H T H systems,2020-04-09 17:08:06.625000000,2020,1930669611,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,542.88,0-15
3445,U001,100036039,GI trust,2020-04-24 11:18:27.250000000,2020,1930643259,2020-12-03 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,39353.51,16-30
3446,U001,200769623,WAL-MAR co,2020-04-25 16:34:55.375000000,2020,1930729420,2020-02-04 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,12155.61,0-15
3447,U001,200769623,WAL-MAR in,2020-05-07 03:21:24.000000000,2020,1930719617,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,17064.57,16-30
3448,U001,200769623,WAL-MAR corporation,2020-05-23 04:19:58.304687500,2020,1930861434,2020-07-05 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAH4,3882.9,0-15
3449,U001,200707822,PUBLI co,2020-06-07 02:06:56.875000000,2020,1930857669,2020-07-05 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,54347.18,16-30
3450,U001,CCU013,KRAFT F llc,2020-03-22 17:55:45.750000000,2020,1930570205,2020-02-29 00:00:00.000000000,2020-02-29 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAX2,3030.0,16-30
3451,U001,200769623,WAL-MAR ,2020-04-20 21:27:02.250000000,2020,1930646047,2020-12-03 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAH4,46426.48,16-30
3452,U001,200792734,MDV/ ,2020-05-19 14:16:44.187500000,2020,1930835846,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,47194.86,0-15
3453,U001,200769623,WAL-MAR ,2020-04-22 02:03:06.406250000,2020,1930774100,2020-11-04 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,13914.56,
3454,U001,200749225,SUPER  foundation,2020-04-21 14:58:48.875000000,2020,1930684678,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,6316.31,0-15
3455,U001,200705742,DOT systems,2020-04-09 02:23:17.437500000,2020,1930655323,2020-03-16 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-03-16 00:00:00.000000000,NA32,1187.97,
3456,U001,200794332,COST ,2020-06-21 22:46:43.000000000,2020,1930859423,2020-06-05 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAAX,140896.35,31-45
3457,U013,100011958,IND us,2020-08-27 23:15:34.500000000,2020,1991842413,2020-04-16 00:00:00.000000000,2020-05-31 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAVF,3369.5,Greatar than 60
3458,CA02,140104409,LOB foundation,2020-04-10 04:33:08.000000000,2020,2960627790,2020-04-13 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-14 00:00:00.000000000,CA10,55649.691999999995,
3459,U001,200455322,PEA associates,2020-05-31 21:39:33.250000000,2020,1930718655,2020-03-31 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAD5,36716.98,31-45
3460,U001,200705742,DOT in,2020-04-22 00:16:12.687500000,2020,1930664403,2020-03-17 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-03-17 00:00:00.000000000,NA32,52070.9,0-15
3461,U001,200769623,WAL-MAR in,2020-05-09 07:09:08.250000000,2020,1930708599,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,62079.55,16-30
3462,U001,200719839,ASSOCI llc,2020-03-19 00:19:19.500000000,2020,1930808296,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,24212.11,
3463,U001,200744019,TARG corporation,2020-05-08 06:12:43.375000000,2020,1930768094,2020-10-04 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,29666.36,0-15
3464,U001,200769623,WAL-MAR corporation,2020-05-13 13:09:12.875000000,2020,1930778848,2020-12-04 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,75583.16,16-30
3465,U001,200744019,TARG llc,2020-05-05 17:57:29.000000000,2020,1930751196,2020-05-04 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,50656.51,16-30
3466,U001,200769623,WAL-MAR us,2020-06-09 13:18:43.625000000,2020,1930853779,2020-04-05 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,46907.14,16-30
3467,U001,200772670,ASSOCIAT ,2020-04-14 16:00:32.750000000,2020,1930801578,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAU5,140.3,
3468,U001,200707741,SMART &  systems,2020-03-30 19:04:18.500000000,2020,1930575521,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,117724.84,16-30
3469,U001,200793568,SUPE us,2020-05-18 19:28:47.375000000,2020,1930821941,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,77945.78,0-15
3470,U001,200760666,KEHE  systems,2020-06-06 08:19:17.375000000,2020,1930833715,2020-01-05 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,13790.01,16-30
3471,U001,200769623,WAL-MAR co,2020-06-06 14:44:29.500000000,2020,1930772173,2020-11-04 00:00:00.000000000,2020-06-15 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAGD,394.74,
3472,CA02,140104249,SOB corp,2020-04-22 21:32:14.375000000,2020,2960628766,2020-04-18 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-27 00:00:00.000000000,CA10,58002.168,
3473,U001,200779906,BOZZU co,2020-04-01 19:59:15.312500000,2020,1930704231,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,13909.76,
3474,U001,200793568,SUPE foundation,2020-05-13 16:10:43.406250000,2020,1930598786,2020-04-03 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAGD,46869.58,0-15
3475,U001,100035877,DUNKIN corp,2020-06-03 18:48:01.000000000,2020,1930671337,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,2911.66,46-60
3476,U001,200769623,WAL-MAR corp,2020-04-22 07:01:17.375000000,2020,1930690785,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,43256.21,16-30
3477,CA02,140104409,LOB co,2020-03-28 17:56:27.875000000,2020,2960625346,2020-03-31 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-31 00:00:00.000000000,CA10,96185.87999999999,
3478,U001,200769623,WAL-MAR foundation,2020-04-17 18:10:30.625000000,2020,1930685777,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,1322.22,0-15
3479,U001,200148860,DOLLA co,2020-04-03 08:19:50.750000000,2020,1930593923,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,103910.32,16-30
3480,U001,200794332,COST corp,2020-05-10 17:49:48.250000000,2020,1930715228,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAAX,35116.9,16-30
3481,U001,200148860,DOLLA ,2020-04-21 17:52:05.125000000,2020,1930661434,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,11099.81,16-30
3482,U001,200762950,HAR ,2020-06-02 19:26:46.375000000,2020,1930848291,2020-03-05 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAA8,111303.08,16-30
3483,U001,200732755,KROGER trust,2020-05-25 16:50:55.500000000,2020,1930853613,2020-03-05 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAA8,92096.23,0-15
3484,U001,200416837,DEC ,2020-04-22 03:39:14.000000000,2020,1930810854,2020-04-22 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,4651.95,
3485,U001,200759878,SA foundation,2020-04-11 03:09:19.593750000,2020,1930718904,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,5329.46,
3486,U001,200722444,PERFOR foundation,2020-04-12 14:56:44.562500000,2020,1930577104,2020-05-03 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-05 00:00:00.000000000,NA32,7465.2,0-15
3487,U001,100014735,BAKK co,2020-05-12 01:33:53.250000000,2020,1930629371,2020-11-03 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,26163.98,46-60
3488,U001,200275115,SHAWS  foundation,2020-05-09 23:46:48.687500000,2020,1930793607,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,23804.37,0-15
3489,CA02,140104392,FLANAG corporation,2020-03-21 23:22:03.250000000,2020,2960617804,2020-02-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-03-04 00:00:00.000000000,CA10,11673.718,0-15
3490,U001,CCCA02,KRAFT  us,2020-03-25 17:38:42.500000000,2020,1930659336,2020-03-17 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAG2,13948.2,
3491,U001,200732755,KROGER co,2020-05-30 09:53:58.000000000,2020,1930828975,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,51938.7,16-30
3492,U001,200794332,COST co,2020-05-05 09:30:21.750000000,2020,1930687227,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAAX,21379.43,16-30
3493,U001,200769623,WAL-MAR associates,2020-04-23 22:43:34.851562500,2020,1930774844,2020-10-04 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAH4,943.12,
3494,U001,200769623,WAL-MAR corp,2020-05-09 04:16:08.500000000,2020,1930710222,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,52222.45,16-30
3495,U001,200742791,QUI us,2020-03-31 02:44:11.125000000,2020,1930659895,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAA8,3588.66,
3496,CA02,140104409,LOB llc,2020-03-16 06:33:45.000000000,2020,2960619751,2020-12-03 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-20 00:00:00.000000000,CA10,53100.50899999999,
3497,U001,200704045,RA systems,2020-05-24 06:15:44.250000000,2020,1930837474,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,35083.6,0-15
3498,U001,200769623,WAL-MAR us,2020-05-06 07:33:43.250000000,2020,1930745452,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,8401.94,16-30
3499,U001,200744019,TARG us,2020-04-25 16:41:28.250000000,2020,1930737090,2020-03-04 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,8325.28,0-15
3500,U001,200744707,PERFOR llc,2020-04-24 13:05:41.281250000,2020,1930730693,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,22380.84,0-15
3501,U001,200152991,JET ,2020-04-13 13:36:43.375000000,2020,1930650540,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAA8,4624.12,16-30
3502,U001,200418007,AM us,2020-04-26 18:09:07.000000000,2020,1930848704,2020-07-05 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,934.04,
3503,U013,140103409,BUTTE associates,2020-03-14 23:13:54.250000000,2020,1991838962,2020-02-03 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAVE,840.81,
3504,U001,100031704,DELHAIZE ,2020-04-21 15:33:30.562500000,2020,1930723701,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,111789.07,0-15
3505,U001,200782001,GORDO associates,2020-04-14 23:45:22.875000000,2020,1930628281,2020-10-03 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,40953.58,16-30
3506,U001,200592182,DECA in,2020-04-03 11:19:45.718750000,2020,1930691946,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,953.76,
3507,U001,200799342,MITCH ,2020-04-18 07:56:05.742187500,2020,1930732243,2020-02-04 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,8331.72,0-15
3508,U001,200792734,MDV/ co,2020-04-22 16:54:57.218750000,2020,1930732895,2020-02-04 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,36778.76,0-15
3509,U001,200744019,TARG corp,2020-05-01 15:11:43.750000000,2020,1930730755,2020-03-04 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,11098.1,0-15
3510,CA02,140104409,LOB systems,2020-03-26 20:11:19.000000000,2020,2960625412,2020-03-30 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,CA10,34335.797999999995,
3511,U001,200790107,ROU us,2020-03-18 20:33:29.875000000,2020,1930670469,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAC6,94961.12,
3512,U001,200769623,WAL-MAR associates,2020-04-03 20:53:52.625000000,2020,1930621677,2020-09-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,5256.34,0-15
3513,U001,200769623,WAL-MAR ,2020-05-06 16:01:25.125000000,2020,1930822233,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAH4,1668.26,
3514,U001,200407025,ALBERT corporation,2020-03-22 07:48:29.000000000,2020,1930731347,2020-03-04 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,82139.36,
3515,U001,200230690,DECA systems,2020-03-02 02:40:49.000000000,2020,1930674529,2020-03-20 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM1,1210.67,
3516,U001,200752302,KROGER corporation,2020-05-09 01:35:14.312500000,2020,1930778321,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,59908.27,0-15
3517,U001,200769623,WAL-MAR systems,2020-03-31 05:19:48.625000000,2020,1930645915,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,13780.56,0-15
3518,U001,200759878,SA ,2020-04-12 20:25:26.562500000,2020,1930675221,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,27604.75,0-15
3519,U001,200769623,WAL-MAR llc,2020-04-30 08:10:47.546875000,2020,1930795062,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,4332.93,
3520,U001,100001222,REST llc,2020-04-11 05:40:05.812500000,2020,1930688741,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,375.47,0-15
3521,U001,200793568,SUPE us,2020-04-05 00:48:16.375000000,2020,1930676139,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,339.14,0-15
3522,U001,200772670,ASSOCIAT corp,2020-03-31 12:47:48.750000000,2020,1930776704,2020-10-04 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAU5,70799.81,
3523,U001,200769623,WAL-MAR corporation,2020-06-06 05:09:46.250000000,2020,1930874124,2020-07-05 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAH4,18212.4,16-30
3524,U001,200769623,WAL-MAR us,2020-05-05 15:09:16.250000000,2020,1930661166,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAH4,10449.54,31-45
3525,U001,200071186,FATH associates,2020-04-30 08:06:13.000000000,2020,1930635727,2020-11-03 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,52588.8,31-45
3526,U001,200792293,UNIFIE corp,2020-06-25 22:01:06.500000000,2020,1930859383,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAX2,1.72,31-45
3527,U001,200759878,SA llc,2020-03-31 19:08:25.125000000,2020,1930583949,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,25412.53,16-30
3528,U001,200920735,ALBERT us,2020-03-24 20:57:59.500000000,2020,1930800205,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,138509.11,
3529,U001,200148860,DOLLA ,2020-06-26 08:54:38.500000000,2020,1930757597,2020-08-04 00:00:00.000000000,2020-06-12 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAGD,4496.28,0-15
3530,U001,200705742,DOT foundation,2020-04-16 15:58:55.375000000,2020,1930672312,2020-03-19 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAD1,28409.71,0-15
3531,U001,200974851,RESTA llc,2020-03-25 04:51:16.312500000,2020,1930668044,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,4555.21,
3532,U001,200793830,M trust,2020-04-07 03:03:35.562500000,2020,1930704977,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,91028.57,
3533,U001,200794332,COST corporation,2020-05-10 20:43:13.500000000,2020,1930791236,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAAX,32481.88,0-15
3534,U001,200769623,WAL-MAR trust,2020-04-21 07:28:22.375000000,2020,1930712364,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAH4,1898.9,0-15
3535,CA02,140104409,LOB co,2020-04-18 18:19:18.322265625,2020,2960627834,2020-09-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-09 00:00:00.000000000,CA10,34285.951,
3536,U001,200772670,ASSOCIAT trust,2020-03-10 13:56:39.000000000,2020,1930703927,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAU5,90781.74,
3537,U001,200772670,ASSOCIAT corporation,2020-05-08 14:10:03.000000000,2020,1930845454,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAU5,38064.69,
3538,U001,200769623,WAL-MAR us,2020-04-13 13:52:32.500000000,2020,1930604847,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,31029.84,16-30
3539,CA02,140105847,GORDON F llc,2020-05-14 03:39:07.437500000,2020,2960629499,2020-04-28 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-29 00:00:00.000000000,CA10,1983.73,0-15
3540,U001,200761734,H E BUT associates,2020-03-27 23:36:42.468750000,2020,1930610048,2020-07-03 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAA8,71963.24,0-15
3541,U001,200770567,LABAT llc,2020-04-28 01:59:13.093750000,2020,1930792958,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,58894.97,
3542,U001,200769623,WAL-MAR co,2020-04-26 17:33:17.187500000,2020,1930740677,2020-05-04 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,13249.81,0-15
3543,U001,200769623,WAL-MAR co,2020-04-24 22:15:44.312500000,2020,1930748371,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,8949.7,0-15
3544,U001,200739534,OK corporation,2020-03-19 02:08:44.875000000,2020,1930668298,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,76891.35,
3545,U001,200759878,SA associates,2020-05-22 07:25:50.843750000,2020,1930857907,2020-06-05 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,14350.9,0-15
3546,CA02,140104225,SAVE-ON- trust,2020-03-19 14:13:41.062500000,2020,2960619593,2020-03-16 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,CA10,47525.65299999999,
3547,U001,200769623,WAL-MAR trust,2020-04-19 04:45:52.000000000,2020,1930779247,2020-12-04 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,3731.07,
3548,U001,200769623,WAL-MAR llc,2020-05-01 09:02:32.843750000,2020,1930798175,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,50223.78,
3549,U001,200718130,SYSCO F ,2020-05-13 21:55:32.875000000,2020,1930808969,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,24759.23,0-15
3550,U001,200705742,DOT trust,2020-03-29 03:39:45.093750000,2020,1930670186,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,3103.67,
3551,U001,200719300,SYSTEMS associates,2020-04-24 17:59:04.750000000,2020,1930635738,2020-10-03 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,44955.54,31-45
3552,U001,200290370,BARGAIN  corporation,2020-03-08 17:58:26.562500000,2020,1930578037,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,7473.74,
3553,U001,200936373,SUPE associates,2020-04-20 06:03:45.812500000,2020,1930769803,2020-09-04 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,145734.04,
3554,U001,200769623,WAL-MAR corp,2020-05-11 20:44:56.209960938,2020,1930827076,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAH4,9490.33,
3555,U001,200707822,PUBLI systems,2020-05-05 05:57:14.000000000,2020,1930709190,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,74333.52,16-30
3556,U001,200020431,DEC foundation,2020-04-08 02:19:48.500000000,2020,1930764963,2020-09-04 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,115.8,
3557,U001,200803720,DEC in,2020-03-23 08:10:41.000000000,2020,1930818058,2020-04-23 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM1,6052.84,
3558,U001,200416837,DEC associates,2020-04-17 08:05:56.125000000,2020,1930873348,2020-07-05 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM2,13471.5,
3559,U001,200769623,WAL-MAR in,2020-03-21 08:01:25.953125000,2020,1930621005,2020-08-03 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,2090.86,
3560,U001,200759878,SA systems,2020-04-02 08:49:59.312500000,2020,1930619612,2020-09-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,5903.19,0-15
3561,U001,200744019,TARG llc,2020-03-10 03:51:06.625000000,2020,1930638058,2020-12-03 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,2375.73,
3562,U001,200253680,SCHWANS us,2020-04-05 13:06:21.750000000,2020,1930605669,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,49330.8,16-30
3563,U001,200769623,WAL-MAR associates,2020-06-10 05:31:00.375000000,2020,1930881751,2020-10-05 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,44713.09,16-30
3564,U001,200769623,WAL-MAR trust,2020-06-07 05:01:01.125000000,2020,1930859207,2020-06-05 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,18705.19,16-30
3565,CA02,140106408,WAL-M in,2020-04-07 08:42:30.500000000,2020,2960620956,2020-03-18 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-20 00:00:00.000000000,CA10,10431.519,0-15
3566,U001,200048886,SHERWO in,2020-05-29 04:36:00.500000000,2020,1930706814,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,70920.3,46-60
3567,U001,200769623,WAL-MAR systems,2020-05-28 12:00:18.500000000,2020,1930826849,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAH4,36576.02,16-30
3568,U001,200780383,MEIJ co,2020-04-27 21:26:27.187500000,2020,1930821688,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,1435.06,
3569,U001,200772595,SAFEW in,2020-05-06 06:01:49.625000000,2020,1930751612,2020-05-04 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,7025.11,16-30
3570,U001,200769623,WAL-MAR foundation,2020-04-21 20:34:40.625000000,2020,1930715873,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,13237.44,0-15
3571,U001,200726979,BJ'S  ,2020-03-27 18:10:46.500000000,2020,1930792954,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,132.72,
3572,U001,200723794,MID MO in,2020-04-04 13:22:25.031250000,2020,1930686671,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,51628.12,
